year,month,day_of_month,day_of_week,total_trains_on_route,total_schedules_by_day,avg_stops_per_train,cancelled_trains_by_day,cancelled_stops_by_day,delay_count_by_day,delay_rate,delay_count_arrivals,delay_count_departures,max_delay_minutes,avg_delay_minutes,median_delay_minutes,delays_5_15min,delays_15_30min,delays_30_60min,delays_over_60min,first_stop_delay_count,delay_propagation_ratio,delay_count_by_train_type,top_10_common_delays,rolling_delay_rate_7d
2024,3,9,6,165,15914,96.45,1,30,5252,0.33,2643,2609,82,13.2,10.0,3709,1151,350,42,22,0.0217,"{""IC"": 3973, ""S"": 883, ""PYO"": 152, ""HDM"": 94, ""MV"": 150}","[5, 6, 7, 8, 10, 9, 11, 12, 13, 14]",0.3183
2024,3,10,7,157,15028,95.72,6,202,3603,0.2398,1805,1798,78,15.14,9.0,2579,545,328,151,14,0.0224,"{""IC"": 2834, ""S"": 493, ""PYO"": 187, ""HDM"": 89}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 15]",0.2943
2024,3,11,1,202,18212,90.16,17,614,3505,0.1925,1760,1745,27,9.36,8.0,3000,505,0,0,13,0.0342,"{""IC"": 2461, ""S"": 893, ""PYO"": 47, ""HDM"": 64, ""MV"": 40}","[5, 6, 7, 8, 9, 11, 12, 10, 13, 14]",0.2838
2024,3,12,2,200,17806,89.03,18,624,4680,0.2628,2348,2332,115,17.46,9.0,3142,843,434,261,13,0.0187,"{""IC"": 3479, ""S"": 938, ""PYO"": 176, ""HDM"": 28, ""MV"": 59}","[5, 6, 8, 7, 9, 10, 12, 11, 18, 13]",0.2835
2024,3,13,3,203,18200,89.66,18,624,3737,0.2053,1876,1861,69,12.91,8.0,2883,554,273,27,8,0.0277,"{""IC"": 2793, ""S"": 774, ""PYO"": 144, ""HDM"": 18, ""MV"": 8}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 15]",0.2705
2024,3,14,4,203,18248,89.89,18,624,4864,0.2665,2441,2423,74,14.36,10.0,3186,1133,491,54,18,0.0237,"{""IC"": 4099, ""S"": 562, ""PYO"": 126, ""HDM"": 77}","[5, 6, 7, 8, 9, 10, 12, 11, 14, 16]",0.2696
2024,3,15,5,199,18586,93.4,2,362,6142,0.3305,3073,3069,101,23.35,12.0,3417,1264,674,787,28,0.017,"{""IC"": 4864, ""S"": 958, ""PYO"": 83, ""HDM"": 224, ""MV"": 13}","[5, 6, 7, 8, 9, 11, 10, 12, 14, 13]",0.2611
2024,3,16,6,170,15996,94.09,2,190,3562,0.2227,1777,1785,100,15.08,9.0,2468,548,516,30,18,0.0293,"{""IC"": 2775, ""S"": 554, ""PYO"": 179, ""HDM"": 54}","[5, 6, 7, 8, 9, 10, 11, 38, 12, 13]",0.2457
2024,3,17,7,164,15480,94.39,1,144,5427,0.3506,2718,2709,49,12.56,9.0,3873,1178,376,0,17,0.0192,"{""IC"": 4469, ""S"": 585, ""PYO"": 301, ""HDM"": 72}","[5, 6, 7, 8, 9, 10, 11, 13, 14, 15]",0.2616
2024,3,18,1,194,17966,92.61,2,168,4412,0.2456,2212,2200,72,11.68,10.0,3223,1070,118,1,17,0.0304,"{""IC"": 3479, ""S"": 743, ""PYO"": 69, ""HDM"": 121}","[5, 6, 9, 7, 8, 10, 12, 11, 14, 16]",0.2691
2024,3,19,2,195,17644,90.48,2,64,3706,0.21,1868,1838,35,10.81,8.0,2846,789,71,0,12,0.03,"{""IC"": 3131, ""S"": 414, ""PYO"": 73, ""HDM"": 88}","[5, 6, 7, 8, 9, 10, 11, 13, 14, 15]",0.2616
2024,3,20,3,193,18038,93.46,0,24,4242,0.2352,2130,2112,97,12.4,9.0,3071,960,210,1,9,0.0279,"{""IC"": 3255, ""S"": 745, ""PYO"": 177, ""HDM"": 65}","[5, 6, 7, 8, 9, 11, 10, 12, 14, 15]",0.2659
2024,3,21,4,197,18192,92.35,1,84,4270,0.2347,2145,2125,63,13.18,9.0,2804,1243,214,9,19,0.0263,"{""IC"": 3792, ""S"": 342, ""PYO"": 72, ""HDM"": 64}","[5, 6, 7, 8, 9, 13, 10, 14, 15, 18]",0.2613
2024,3,22,5,206,18544,90.02,2,98,5203,0.2806,2604,2599,62,13.99,10.0,3482,1196,512,13,14,0.0248,"{""IC"": 4318, ""S"": 761, ""PYO"": 54, ""HDM"": 18, ""MV"": 52}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 18]",0.2542
2024,3,23,6,170,15922,93.66,1,38,3190,0.2004,1608,1582,41,12.26,9.0,2337,603,250,0,14,0.0321,"{""IC"": 2606, ""S"": 387, ""PYO"": 84, ""HDM"": 53, ""MV"": 60}","[5, 6, 7, 8, 12, 9, 10, 11, 13, 15]",0.251
2024,3,24,7,177,15828,89.42,3,134,3958,0.2501,1989,1969,51,12.13,8.0,3062,609,287,0,15,0.0283,"{""IC"": 3175, ""S"": 602, ""PYO"": 132, ""HDM"": 46, ""MV"": 3}","[5, 6, 7, 8, 9, 10, 13, 12, 11, 14]",0.2367
2024,3,25,1,205,18324,89.39,3,40,4793,0.2616,2411,2382,73,16.04,10.0,3365,786,420,222,9,0.0246,"{""IC"": 3503, ""S"": 992, ""PYO"": 137, ""HDM"": 17, ""MV"": 144}","[5, 6, 7, 8, 10, 9, 11, 14, 12, 13]",0.2389
2024,3,26,2,203,17852,87.94,0,0,1994,0.1117,1003,991,26,8.93,7.0,1724,270,0,0,6,0.048,"{""IC"": 1465, ""S"": 437, ""PYO"": 49, ""HDM"": 39, ""MV"": 4}","[5, 6, 7, 8, 9, 11, 13, 10, 12, 15]",0.2249
2024,3,27,3,206,18394,89.29,1,10,3791,0.2061,1900,1891,149,23.71,11.0,2247,657,367,520,11,0.0164,"{""IC"": 2245, ""S"": 742, ""PYO"": 691, ""HDM"": 56, ""MV"": 57}","[5, 6, 7, 8, 9, 15, 13, 12, 10, 16]",0.2207
2024,3,28,4,214,18822,87.95,0,0,3212,0.1707,1602,1610,94,14.68,9.0,2265,630,194,123,16,0.0307,"{""IC"": 2345, ""S"": 630, ""PYO"": 125, ""HDM"": 84, ""MV"": 28}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 15]",0.2116
2024,3,29,5,186,17370,93.39,4,170,3034,0.1747,1522,1512,139,12.42,8.0,2469,438,23,104,10,0.0323,"{""IC"": 2231, ""S"": 502, ""PYO"": 228, ""HDM"": 33, ""MV"": 40}","[5, 6, 9, 7, 10, 8, 11, 12, 13, 14]",0.1965
2024,3,30,6,174,15916,91.47,1,84,2233,0.1403,1125,1108,145,13.45,8.0,1751,313,129,40,6,0.0418,"{""IC"": 1650, ""S"": 411, ""PYO"": 114, ""HDM"": 18, ""MV"": 40}","[5, 6, 7, 9, 8, 10, 13, 12, 11, 14]",0.1879
2024,3,31,7,161,14764,91.7,1,8,2407,0.163,1204,1203,106,18.14,7.0,1875,185,105,242,6,0.0265,"{""IC"": 1826, ""S"": 371, ""PYO"": 201, ""HDM"": 9}","[5, 6, 7, 8, 9, 11, 10, 12, 21, 96]",0.1754
2024,4,1,1,177,16222,91.65,0,0,3592,0.2214,1793,1799,188,25.65,11.0,2089,886,236,381,17,0.0215,"{""IC"": 2885, ""S"": 529, ""PYO"": 122, ""HDM"": 56}","[5, 6, 7, 9, 8, 10, 14, 15, 16, 11]",0.1697
2024,4,2,2,199,17690,88.89,0,0,4107,0.2322,2057,2050,102,11.32,8.0,3258,699,114,36,11,0.0295,"{""IC"": 3099, ""S"": 917, ""PYO"": 36, ""HDM"": 55}","[5, 6, 7, 8, 10, 11, 9, 12, 13, 15]",0.1869
2024,4,3,3,203,17798,87.67,0,16,6217,0.3493,3114,3103,70,18.1,12.0,3475,1665,1037,40,24,0.0187,"{""IC"": 4317, ""S"": 1716, ""PYO"": 29, ""HDM"": 117, ""MV"": 38}","[5, 6, 7, 10, 8, 9, 11, 12, 20, 21]",0.2074
2024,4,4,4,204,17986,88.17,0,0,5256,0.2922,2628,2628,147,18.04,9.0,3802,659,387,408,19,0.0181,"{""IC"": 4161, ""S"": 804, ""PYO"": 222, ""HDM"": 69}","[5, 6, 7, 9, 8, 11, 10, 12, 13, 14]",0.2247
2024,4,5,5,211,18942,89.77,2,82,7034,0.3713,3519,3515,81,15.87,10.0,4442,1546,986,60,26,0.019,"{""IC"": 5232, ""S"": 1261, ""PYO"": 389, ""HDM"": 136, ""MV"": 16}","[5, 6, 7, 9, 8, 10, 11, 12, 13, 15]",0.2528
2024,4,6,6,177,16110,91.02,1,48,3903,0.2423,1952,1951,63,14.4,10.0,2504,972,418,9,16,0.0283,"{""IC"": 3003, ""S"": 759, ""PYO"": 85, ""HDM"": 56}","[5, 6, 7, 8, 9, 10, 12, 13, 16, 15]",0.2674
2024,4,7,7,178,15696,88.18,1,28,5085,0.324,2547,2538,60,12.11,9.0,3753,999,330,3,15,0.0246,"{""IC"": 4475, ""S"": 516, ""PYO"": 50, ""HDM"": 30, ""MV"": 14}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.2904
2024,4,8,1,199,17690,88.89,0,4,5802,0.328,2912,2890,72,11.49,8.0,4768,702,329,3,19,0.0225,"{""IC"": 4458, ""S"": 1223, ""PYO"": 72, ""HDM"": 49}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 14]",0.3056
2024,4,9,2,203,17816,87.76,1,154,4991,0.2801,2500,2491,86,17.52,11.0,3067,1008,736,180,24,0.0217,"{""IC"": 3507, ""S"": 1303, ""PYO"": 24, ""HDM"": 65, ""MV"": 92}","[5, 6, 7, 8, 11, 10, 9, 12, 15, 16]",0.3125
2024,4,10,3,203,17902,88.19,1,62,4622,0.2582,2313,2309,108,17.81,10.0,2966,861,556,239,15,0.0245,"{""IC"": 3577, ""S"": 816, ""PYO"": 109, ""HDM"": 44, ""MV"": 76}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 16]",0.2994
2024,4,11,4,204,17942,87.95,0,24,5599,0.3121,2806,2793,71,12.65,9.0,4160,1123,271,45,17,0.0243,"{""IC"": 4474, ""S"": 912, ""PYO"": 133, ""HDM"": 54, ""MV"": 26}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.3023
2024,4,12,5,214,18992,88.75,0,0,5987,0.3152,2995,2992,127,17.97,11.0,3517,1686,617,167,25,0.02,"{""IC"": 4423, ""S"": 1158, ""PYO"": 209, ""HDM"": 166, ""MV"": 31}","[5, 6, 8, 7, 9, 10, 11, 12, 15, 13]",0.2943
2024,4,13,6,189,16282,86.15,1,48,4985,0.3062,2493,2492,70,14.51,11.0,3280,1171,471,63,25,0.0223,"{""IC"": 3878, ""S"": 783, ""PYO"": 174, ""HDM"": 131, ""MUS"": 19}","[5, 6, 7, 8, 9, 13, 12, 15, 14, 10]",0.3034
2024,4,14,7,180,15582,86.57,0,10,5245,0.3366,2621,2624,59,12.87,10.0,3662,1228,355,0,24,0.0226,"{""IC"": 4212, ""S"": 850, ""PYO"": 78, ""HDM"": 68, ""MUS"": 37}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 14]",0.3052
2024,4,15,1,207,17694,85.48,3,112,5648,0.3192,2829,2819,81,14.7,10.0,3903,1112,552,81,23,0.0208,"{""IC"": 3713, ""S"": 1345, ""PYO"": 469, ""HDM"": 109, ""MV"": 12}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 14]",0.3039
2024,4,16,2,201,17422,86.68,0,0,5666,0.3252,2830,2836,38,11.06,9.0,4245,1324,97,0,23,0.0252,"{""IC"": 4346, ""S"": 998, ""PYO"": 239, ""HDM"": 77, ""MV"": 6}","[5, 6, 8, 7, 9, 10, 11, 12, 15, 14]",0.3104
2024,4,17,3,200,17446,87.23,1,20,4514,0.2587,2265,2249,51,10.31,8.0,3849,479,186,0,13,0.0276,"{""IC"": 3071, ""S"": 856, ""PYO"": 522, ""HDM"": 64, ""MV"": 1}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 14]",0.3105
2024,4,18,4,209,17864,85.47,6,190,4901,0.2744,2451,2450,69,11.81,8.0,3776,879,240,6,21,0.0272,"{""IC"": 3566, ""S"": 832, ""PYO"": 408, ""HDM"": 64, ""MV"": 31}","[5, 6, 7, 8, 9, 10, 11, 12, 14, 13]",0.3051
2024,4,19,5,211,18316,86.81,9,316,7088,0.387,3550,3538,200,22.77,14.0,3755,1834,1034,465,37,0.022,"{""S"": 1330, ""IC"": 5044, ""PYO"": 536, ""HDM"": 152, ""MV"": 26}","[5, 6, 7, 10, 11, 8, 12, 9, 13, 14]",0.3153
2024,4,20,6,179,15710,87.77,6,272,7792,0.496,3912,3880,119,22.64,14.0,4028,1631,1652,481,38,0.015,"{""IC"": 5664, ""S"": 1432, ""PYO"": 553, ""HDM"": 124, ""MV"": 19}","[6, 5, 7, 8, 9, 10, 11, 13, 12, 14]",0.3424
2024,4,21,7,175,15480,88.46,4,118,6786,0.4384,3401,3385,90,15.59,11.0,4198,1757,796,35,31,0.0187,"{""IC"": 5095, ""S"": 1041, ""PYO"": 489, ""HDM"": 161}","[5, 6, 8, 7, 9, 10, 11, 13, 14, 12]",0.357
2024,4,22,1,200,17522,87.61,3,30,4878,0.2784,2449,2429,210,12.12,8.0,3964,732,125,57,13,0.0252,"{""S"": 1037, ""IC"": 3274, ""PYO"": 509, ""HDM"": 56, ""MV"": 2}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.3512
2024,4,23,2,204,17556,86.06,4,212,10370,0.5907,5198,5172,126,26.97,19.0,3760,3540,1793,1277,55,0.0134,"{""IC"": 7451, ""S"": 1918, ""PYO"": 741, ""HDM"": 200, ""MV"": 60}","[5, 6, 7, 8, 10, 9, 16, 19, 18, 15]",0.3891
2024,4,24,3,201,17588,87.5,1,146,5206,0.296,2601,2605,88,15.87,10.0,3299,1389,299,219,20,0.0206,"{""IC"": 3661, ""S"": 972, ""PYO"": 378, ""HDM"": 85, ""MV"": 110}","[5, 6, 7, 8, 9, 10, 13, 12, 15, 14]",0.3944
2024,4,25,4,206,17708,85.96,7,174,5655,0.3193,2843,2812,90,13.18,9.0,4184,949,487,35,23,0.0244,"{""IC"": 4130, ""S"": 938, ""PYO"": 497, ""HDM"": 66, ""MV"": 24}","[5, 6, 7, 8, 9, 11, 12, 14, 10, 13]",0.4008
2024,4,26,5,209,18494,88.49,1,40,4952,0.2678,2477,2475,49,12.91,9.0,3648,841,463,0,24,0.0245,"{""IC"": 3225, ""S"": 1201, ""PYO"": 356, ""HDM"": 79, ""MV"": 91}","[5, 6, 7, 8, 9, 10, 12, 13, 11, 14]",0.3838
2024,4,27,6,186,15814,85.02,10,190,3508,0.2218,1752,1756,84,10.82,8.0,3014,392,44,58,9,0.0341,"{""IC"": 2627, ""S"": 681, ""PYO"": 168, ""HDM"": 32}","[5, 6, 8, 7, 9, 10, 12, 11, 13, 14]",0.3446
2024,4,28,7,178,15526,87.22,3,112,3630,0.2338,1819,1811,32,9.61,8.0,3059,558,13,0,11,0.0314,"{""IC"": 2866, ""S"": 526, ""PYO"": 220, ""HDM"": 12, ""V"": 6}","[5, 6, 7, 8, 9, 12, 11, 10, 13, 14]",0.3154
2024,4,29,1,201,17270,85.92,0,0,4675,0.2707,2336,2339,67,12.45,9.0,3453,976,216,30,18,0.0256,"{""S"": 837, ""IC"": 3319, ""PYO"": 380, ""HDM"": 73, ""MV"": 66}","[5, 6, 7, 8, 9, 13, 10, 12, 11, 16]",0.3143
2024,4,30,2,208,18114,87.09,0,0,4867,0.2687,2434,2433,122,15.22,9.0,3495,933,206,233,16,0.0251,"{""IC"": 3165, ""S"": 1264, ""PYO"": 296, ""HDM"": 100, ""MV"": 42}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 17]",0.2683
2024,5,1,3,179,16046,89.64,1,44,4005,0.2496,2007,1998,44,11.74,9.0,3043,764,198,0,15,0.0275,"{""IC"": 2717, ""S"": 1065, ""PYO"": 169, ""HDM"": 44, ""MV"": 10}","[6, 5, 7, 8, 9, 10, 11, 13, 12, 14]",0.2617
2024,5,2,4,202,17510,86.68,0,120,4924,0.2812,2471,2453,97,15.29,9.0,3468,829,482,145,19,0.0209,"{""IC"": 3568, ""S"": 1079, ""PYO"": 232, ""HDM"": 35, ""MV"": 10}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 16]",0.2562
2024,5,3,5,212,18352,86.57,3,86,5462,0.2976,2741,2721,108,14.68,9.0,3936,1131,165,230,23,0.0207,"{""IC"": 3904, ""S"": 1119, ""PYO"": 361, ""HDM"": 58, ""MV"": 20}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 17]",0.2605
2024,5,4,6,194,15324,78.99,4,94,4956,0.3234,2471,2485,123,16.54,11.0,3097,1397,319,143,33,0.0181,"{""S"": 771, ""IC"": 3527, ""PYO"": 457, ""HDM"": 117, ""MUS"": 7, ""MV"": 77}","[5, 6, 7, 8, 9, 12, 10, 11, 14, 13]",0.275
2024,5,5,7,181,14476,79.98,3,94,5222,0.3607,2610,2612,45,13.53,11.0,3390,1444,388,0,24,0.0207,"{""IC"": 4018, ""S"": 748, ""PYO"": 292, ""HDM"": 102, ""MV"": 62}","[5, 6, 8, 7, 9, 10, 11, 12, 13, 14]",0.2931
2024,5,6,1,201,16962,84.39,0,0,3557,0.2097,1784,1773,140,15.25,9.0,2515,641,233,168,14,0.0287,"{""S"": 594, ""IC"": 2584, ""PYO"": 220, ""HDM"": 98, ""MV"": 61}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 16]",0.2844
2024,5,7,2,197,16792,85.24,0,0,3395,0.2022,1706,1689,50,9.06,7.0,2922,472,1,0,6,0.0346,"{""IC"": 2482, ""S"": 669, ""PYO"": 237, ""HDM"": 7}","[5, 6, 7, 8, 9, 10, 11, 13, 15, 14]",0.2749
2024,5,8,3,211,17682,83.8,0,0,4920,0.2782,2468,2452,103,11.82,9.0,3840,863,191,26,18,0.0264,"{""IC"": 3794, ""S"": 647, ""PYO"": 339, ""HDM"": 99, ""MV"": 41}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.279
2024,5,9,4,181,14698,81.2,0,2,3306,0.2249,1659,1647,62,15.88,10.0,2158,639,436,73,17,0.0245,"{""S"": 585, ""IC"": 2269, ""PYO"": 341, ""HDM"": 104, ""MV"": 7}","[5, 6, 7, 8, 9, 11, 10, 12, 23, 13]",0.271
2024,5,10,5,213,17942,84.23,4,84,5170,0.2882,2594,2576,48,12.02,9.0,4010,815,345,0,19,0.0243,"{""IC"": 3760, ""S"": 901, ""PYO"": 424, ""HDM"": 73, ""MUS"": 10, ""MV"": 2}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.2696
2024,5,11,6,180,15592,86.62,5,200,2672,0.1714,1336,1336,59,12.43,9.0,2009,471,192,0,8,0.0341,"{""IC"": 1874, ""S"": 540, ""PYO"": 245, ""HDM"": 12, ""MV"": 1}","[5, 6, 7, 8, 12, 9, 11, 10, 13, 15]",0.2479
2024,5,12,7,172,15176,88.23,0,32,3285,0.2165,1647,1638,69,13.49,9.0,2407,534,311,33,14,0.0264,"{""IC"": 2381, ""S"": 643, ""PYO"": 209, ""HDM"": 52}","[5, 6, 7, 8, 9, 10, 11, 12, 17, 13]",0.2273
2024,5,13,1,197,16830,85.43,0,0,4047,0.2405,2026,2021,42,11.2,9.0,3112,835,100,0,19,0.0272,"{""IC"": 2856, ""S"": 806, ""PYO"": 291, ""HDM"": 94}","[5, 6, 7, 8, 9, 10, 12, 13, 14, 11]",0.2317
2024,5,14,2,199,16848,84.66,0,20,4631,0.2749,2323,2308,48,14.08,11.0,2938,1279,414,0,24,0.0243,"{""S"": 733, ""IC"": 3462, ""PYO"": 236, ""HDM"": 140, ""MV"": 60}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 18]",0.2421
2024,5,15,3,203,17210,84.78,2,40,5141,0.2987,2583,2558,131,16.55,11.0,3541,1062,236,302,19,0.0214,"{""IC"": 3919, ""S"": 625, ""PYO"": 460, ""HDM"": 135, ""MV"": 2}","[5, 6, 9, 7, 11, 10, 8, 12, 13, 14]",0.245
2024,5,16,4,207,17402,84.07,1,36,5078,0.2918,2537,2541,69,11.77,8.0,4204,529,302,43,19,0.0259,"{""S"": 653, ""IC"": 3990, ""PYO"": 344, ""HDM"": 88, ""MV"": 3}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 14]",0.2546
2024,5,17,5,209,17768,85.01,1,38,5276,0.2969,2649,2627,132,13.6,10.0,3691,1235,290,60,30,0.0266,"{""IC"": 3626, ""S"": 1120, ""PYO"": 347, ""HDM"": 90, ""MV"": 93}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.2558
2024,5,18,6,178,15324,86.09,3,82,3177,0.2073,1604,1573,105,11.72,7.0,2646,287,195,49,4,0.0366,"{""IC"": 2373, ""S"": 554, ""PYO"": 167, ""HDM"": 45, ""P"": 38}","[5, 6, 7, 8, 10, 9, 11, 13, 12, 14]",0.2609
2024,5,19,7,169,14110,83.49,0,36,4622,0.3276,2314,2308,103,16.13,9.0,3107,970,351,194,17,0.0191,"{""IC"": 3108, ""S"": 906, ""PYO"": 494, ""HDM"": 96, ""MV"": 18}","[5, 6, 7, 8, 9, 10, 13, 11, 14, 15]",0.2768
2024,5,20,1,201,16928,84.22,2,142,4475,0.2644,2248,2227,54,10.43,8.0,3610,791,74,0,22,0.027,"{""IC"": 3167, ""S"": 910, ""PYO"": 309, ""HDM"": 87, ""MV"": 2}","[5, 6, 7, 8, 9, 13, 10, 11, 12, 16]",0.2802
2024,5,21,2,198,15628,78.93,4,64,3589,0.2297,1802,1787,36,10.82,9.0,2749,836,4,0,13,0.0285,"{""IC"": 2890, ""S"": 611, ""HDM"": 51, ""MV"": 37}","[5, 7, 6, 8, 9, 10, 11, 12, 13, 18]",0.2738
2024,5,22,3,205,17006,82.96,1,16,4277,0.2515,2143,2134,78,10.93,8.0,3632,475,105,65,18,0.0298,"{""IC"": 3162, ""S"": 700, ""PYO"": 266, ""HDM"": 77, ""MV"": 72}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.267
2024,5,23,4,210,17494,83.3,8,156,4622,0.2642,2318,2304,152,21.39,10.0,3038,751,397,436,21,0.021,"{""IC"": 3434, ""S"": 566, ""PYO"": 471, ""HDM"": 45, ""MV"": 106}","[5, 6, 7, 8, 9, 10, 12, 13, 11, 14]",0.2631
2024,5,24,5,216,18070,83.66,7,188,7809,0.4322,3913,3896,120,18.13,12.0,4583,2100,820,306,37,0.0158,"{""IC"": 5592, ""S"": 1349, ""PYO"": 530, ""HDM"": 134, ""MV"": 204}","[5, 6, 7, 9, 8, 10, 13, 11, 15, 12]",0.2824
2024,5,25,6,185,15884,85.86,5,172,3126,0.1968,1567,1559,156,14.44,8.0,2501,434,89,102,19,0.0272,"{""IC"": 2182, ""S"": 514, ""PYO"": 336, ""HDM"": 73, ""MV"": 20, ""V"": 1}","[5, 6, 7, 8, 9, 10, 11, 16, 13, 14]",0.2809
2024,5,26,7,172,14336,83.35,0,92,3861,0.2693,1935,1926,248,32.74,11.0,2232,600,591,438,14,0.0162,"{""IC"": 2642, ""S"": 849, ""PYO"": 298, ""HDM"": 72}","[5, 6, 7, 8, 10, 9, 12, 11, 191, 17]",0.2726
2024,5,27,1,204,17496,85.76,3,178,3369,0.1926,1681,1688,139,21.71,9.0,2345,333,359,332,14,0.0258,"{""IC"": 1841, ""S"": 833, ""PYO"": 406, ""HDM"": 82, ""MV"": 207}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.2623
2024,5,28,2,206,16008,77.71,4,46,2695,0.1684,1352,1343,67,14.68,9.0,1816,537,329,13,16,0.0312,"{""IC"": 1900, ""S"": 687, ""HDM"": 88, ""MV"": 20}","[5, 6, 7, 8, 9, 10, 11, 12, 21, 22]",0.2536
2024,5,29,3,217,17658,81.37,4,190,3866,0.2189,1948,1918,143,19.29,9.0,2720,409,474,263,16,0.0232,"{""IC"": 2612, ""S"": 591, ""PYO"": 597, ""HDM"": 29, ""MV"": 37}","[5, 6, 7, 9, 8, 11, 10, 13, 12, 14]",0.2489
2024,5,30,4,217,17876,82.38,2,44,5494,0.3073,2752,2742,98,14.2,10.0,3700,1289,452,53,26,0.0241,"{""IC"": 3848, ""S"": 1108, ""PYO"": 381, ""HDM"": 137, ""MV"": 20}","[5, 6, 7, 8, 9, 10, 11, 12, 15, 13]",0.2551
2024,5,31,5,229,18736,81.82,9,380,5794,0.3092,2894,2900,202,18.08,11.0,3531,1237,884,142,30,0.0225,"{""IC"": 3990, ""S"": 1269, ""PYO"": 354, ""HDM"": 110, ""MV"": 71}","[5, 6, 7, 9, 8, 10, 11, 12, 13, 16]",0.2375
2024,6,1,6,190,15788,83.09,21,456,4234,0.2682,2118,2116,165,17.32,10.0,2975,758,374,127,27,0.0281,"{""IC"": 3116, ""S"": 719, ""PYO"": 304, ""HDM"": 90, ""MV"": 5}","[5, 6, 8, 7, 9, 10, 12, 13, 11, 14]",0.2477
2024,6,2,7,191,15660,81.99,17,316,6037,0.3855,3032,3005,193,19.72,12.0,3369,1424,1018,226,33,0.02,"{""IC"": 4638, ""S"": 835, ""PYO"": 315, ""HDM"": 155, ""MV"": 94}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 15]",0.2643
2024,6,3,1,201,16908,84.12,4,116,4622,0.2734,2322,2300,99,12.87,9.0,3362,1008,183,69,12,0.0245,"{""IC"": 3119, ""S"": 1187, ""PYO"": 181, ""HDM"": 59, ""MV"": 76}","[5, 6, 7, 8, 9, 11, 12, 10, 15, 13]",0.2758
2024,6,4,2,205,16126,78.66,2,24,2093,0.1298,1057,1036,54,10.07,7.0,1771,212,110,0,9,0.043,"{""IC"": 1614, ""S"": 423, ""HDM"": 35, ""MV"": 21}","[5, 6, 7, 8, 10, 9, 16, 14, 12, 11]",0.2703
2024,6,5,3,217,17280,79.63,2,188,5346,0.3094,2674,2672,112,19.55,12.0,3032,1234,785,295,36,0.0201,"{""IC"": 3398, ""S"": 1245, ""PYO"": 339, ""HDM"": 91, ""MV"": 273}","[5, 6, 8, 7, 9, 10, 11, 12, 15, 16]",0.2833
2024,6,6,4,214,17582,82.16,7,218,6702,0.3812,3354,3348,138,22.21,13.0,3688,1565,1013,436,28,0.0153,"{""S"": 1137, ""IC"": 5013, ""PYO"": 317, ""HDM"": 131, ""MUS"": 1, ""MV"": 71, ""V"": 32}","[5, 6, 8, 9, 7, 10, 11, 12, 13, 14]",0.2938
2024,6,7,5,237,18996,80.15,9,364,5049,0.2658,2523,2526,107,19.15,10.0,3042,913,892,202,22,0.0263,"{""IC"": 3647, ""S"": 973, ""PYO"": 269, ""HDM"": 20, ""MUS"": 30, ""MV"": 110}","[5, 7, 6, 8, 9, 10, 13, 14, 11, 12]",0.2876
2024,6,8,6,201,16016,79.68,9,240,3034,0.1894,1519,1515,54,10.21,7.0,2477,500,57,0,11,0.0373,"{""S"": 375, ""IC"": 2264, ""PYO"": 324, ""HDM"": 43, ""MUS"": 12, ""MV"": 15, ""V"": 1}","[5, 6, 7, 8, 9, 10, 11, 23, 12, 13]",0.2764
2024,6,9,7,197,15468,78.52,14,196,5157,0.3334,2586,2571,160,17.35,10.0,3540,1011,276,330,20,0.0205,"{""IC"": 3513, ""S"": 1142, ""PYO"": 394, ""HDM"": 108}","[6, 5, 7, 8, 9, 10, 12, 11, 14, 16]",0.2689
2024,6,10,1,220,17638,80.17,14,196,2742,0.1555,1373,1369,60,10.53,8.0,2197,497,47,1,11,0.034,"{""S"": 727, ""IC"": 1682, ""PYO"": 268, ""HDM"": 30, ""MV"": 35}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 15]",0.2521
